doc_id,DEPTH,EQUIPMENT,MEASUREMENT_BAR,MEASUREMENT_DEG,MEASUREMENT_KNM,MEASUREMENT_LPM,MEASUREMENT_M3,MEASUREMENT_MT,MEASUREMENT_RPM,MEASUREMENT_SG,TIME_REF
15_9_19_S_1992_11_25.pdf,161,0,0,0,0,0,0,0,0,0,0
15_9_19_S_1992_11_26.pdf,80,11,0,0,0,0,0,0,0,0,0
15_9_19_S_1992_11_27.pdf,25,109,0,0,0,0,0,0,0,12,0
15_9_19_S_1992_11_28.pdf,23,75,34,0,0,0,0,0,0,66,0
15_9_19_S_1992_11_29.pdf,27,127,23,0,0,0,0,0,0,1,0
15_9_19_S_1992_11_30.pdf,97,70,10,0,0,0,0,0,0,51,0
15_9_19_S_1992_12_01.pdf,101,0,0,0,0,0,0,0,0,0,0
15_9_19_S_1992_12_02.pdf,163,37,0,0,0,0,0,0,0,0,0
15_9_19_S_1992_12_03.pdf,139,1,0,0,0,0,0,0,0,25,0
15_9_19_S_1992_12_04.pdf,126,37,0,0,0,0,0,0,0,0,0
15_9_19_S_1992_12_05.pdf,98,0,0,0,0,0,0,0,0,0,0
15_9_19_S_1992_12_06.pdf,140,1,0,0,0,0,0,0,0,12,0
15_9_19_S_1992_12_07.pdf,141,62,0,0,0,0,0,0,0,0,0
15_9_19_S_1992_12_08.pdf,122,0,0,0,0,0,0,0,12,0,0
15_9_19_S_1992_12_09.pdf,150,0,0,0,0,0,0,0,36,13,0
15_9_19_S_1992_12_10.pdf,200,24,0,0,0,0,0,0,0,37,0
15_9_19_S_1992_12_11.pdf,73,1,0,0,0,0,0,0,0,48,1
15_9_19_S_1992_12_12.pdf,61,38,12,0,0,0,0,0,0,24,24
15_9_19_S_1992_12_13.pdf,50,36,0,0,0,0,0,0,0,0,0
15_9_19_S_1992_12_14.pdf,74,36,0,0,0,0,0,0,0,12,0
15_9_19_S_1992_12_15.pdf,80,44,11,0,0,11,0,0,0,44,11
15_9_19_S_1992_12_16.pdf,146,12,0,0,0,0,0,0,0,12,0
15_9_19_S_1992_12_17.pdf,112,132,33,0,0,0,0,0,0,11,33
15_9_19_S_1992_12_18.pdf,62,0,0,0,0,10,0,0,0,10,20
15_9_19_S_1992_12_19.pdf,66,0,11,0,0,22,0,0,0,11,11
15_9_F_10_2009_04_07.pdf,135,57,0,10,10,60,0,0,51,1,0
15_9_F_10_2009_04_08.pdf,117,82,9,36,9,27,9,0,18,18,0
15_9_F_10_2009_04_09.pdf,20,146,40,0,0,0,0,0,0,0,20
15_9_F_10_2009_04_10.pdf,74,316,48,0,0,36,60,36,0,12,48
15_9_F_10_2009_04_11.pdf,102,424,12,0,12,36,0,24,24,0,12
15_9_F_10_2009_04_12.pdf,238,140,110,70,120,120,30,90,110,0,0
15_9_F_10_2009_04_13.pdf,177,92,54,0,54,54,0,54,54,0,0
15_9_F_10_2009_04_14.pdf,193,60,70,0,70,70,10,60,70,2,0
15_9_F_10_2009_04_15.pdf,135,34,60,0,40,60,30,40,60,12,0
15_9_F_10_2009_04_16.pdf,174,198,30,0,20,30,20,10,20,20,20
15_9_F_10_2009_04_17.pdf,220,29,24,0,0,24,0,24,0,48,12
15_9_F_10_2009_04_18.pdf,122,377,84,0,0,96,36,108,0,49,0
15_9_F_10_2009_04_19.pdf,13,276,96,0,0,60,36,0,0,24,60
15_9_F_10_2009_04_20.pdf,66,219,12,0,0,0,11,55,0,0,22
15_9_F_10_2009_04_21.pdf,37,213,25,0,0,0,0,36,0,0,12
15_9_F_10_2009_04_22.pdf,150,171,48,0,48,36,0,36,36,25,0
15_9_F_10_2009_04_23.pdf,217,2,140,20,110,120,0,100,100,71,10
15_9_F_10_2009_04_24.pdf,313,133,46,0,57,46,0,22,68,0,0
15_9_F_10_2009_04_25.pdf,195,0,73,0,73,73,0,0,73,0,12
15_9_F_10_2009_04_26.pdf,220,24,96,0,96,96,0,0,96,0,25
15_9_F_10_2009_04_27.pdf,222,25,85,0,85,85,0,0,85,0,12
15_9_F_10_2009_04_28.pdf,231,39,97,0,97,109,49,0,97,0,12
15_9_F_10_2009_04_29.pdf,274,13,99,0,87,99,1,0,75,0,0
15_9_F_10_2009_04_30.pdf,255,23,111,0,70,121,10,0,60,10,0
15_9_F_10_2009_05_01.pdf,135,156,24,0,0,12,0,0,12,0,0
15_9_F_10_2009_05_02.pdf,74,2,12,0,0,12,0,0,0,48,0
15_9_F_10_2009_05_03.pdf,145,86,144,0,48,132,0,0,48,12,0
15_9_F_10_2009_05_04.pdf,48,116,96,0,0,120,72,0,0,60,0
15_9_F_10_2009_05_05.pdf,0,148,84,0,0,36,12,0,0,0,24
15_9_F_10_2009_05_06.pdf,64,121,97,0,0,12,0,0,0,25,12
15_9_F_10_2009_05_07.pdf,206,51,132,0,132,120,0,0,120,133,0
15_9_F_10_2009_05_08.pdf,225,112,40,0,30,40,10,0,30,30,0
15_9_F_10_2009_05_09.pdf,145,0,30,0,30,30,0,0,30,20,12
15_9_F_10_2009_05_10.pdf,125,0,20,0,20,20,0,0,20,20,1
15_9_F_10_2009_05_11.pdf,218,85,36,0,36,36,18,0,36,36,19
15_9_F_10_2009_05_12.pdf,329,102,70,0,30,51,62,0,30,0,1
15_9_F_10_2009_05_13.pdf,175,1,110,0,50,40,0,0,40,20,1
15_9_F_10_2009_05_14.pdf,462,44,120,20,110,120,10,0,120,40,1
15_9_F_10_2009_05_15.pdf,82,126,11,0,0,0,11,0,0,11,24
15_9_F_10_2009_05_16.pdf,287,53,133,0,24,133,113,0,24,25,0
15_9_F_10_2009_05_17.pdf,125,160,113,0,22,66,44,0,22,23,46
15_9_F_10_2009_05_18.pdf,136,113,145,0,0,33,22,0,0,0,34
15_9_F_10_2009_05_19.pdf,500,198,72,0,60,72,13,0,48,13,1
15_9_F_10_2009_05_20.pdf,299,50,100,0,80,100,21,0,80,31,1
15_9_F_10_2009_05_21.pdf,175,0,160,0,40,40,0,0,40,60,1
15_9_F_10_2009_05_22.pdf,64,10,20,0,20,20,0,10,20,10,0
15_9_F_10_2009_05_23.pdf,64,10,20,0,20,20,0,20,20,0,0
15_9_F_10_2009_05_24.pdf,148,146,20,0,20,30,10,20,20,10,12
15_9_F_10_2009_05_25.pdf,281,222,33,0,33,44,0,22,33,22,0
15_9_F_10_2009_05_26.pdf,123,40,40,0,30,40,10,30,40,0,0
15_9_F_10_2009_05_27.pdf,174,52,50,10,50,50,0,50,40,0,0
15_9_F_10_2009_05_28.pdf,103,40,45,0,36,54,0,27,45,0,0
15_9_F_10_2009_05_29.pdf,157,180,54,0,54,72,0,54,54,0,0
15_9_F_10_2009_05_30.pdf,229,161,36,0,0,48,12,24,24,12,0
15_9_F_10_2009_05_31.pdf,64,210,13,0,0,12,0,0,12,0,13
15_9_F_10_2009_06_01.pdf,395,362,60,0,48,96,0,0,48,36,0
15_9_F_10_2009_06_02.pdf,66,63,40,0,30,40,0,20,30,40,10
15_9_F_10_2009_06_03.pdf,337,41,130,0,90,120,0,90,100,80,20
15_9_F_10_2009_06_04.pdf,180,125,10,0,10,10,21,0,10,31,20
15_9_F_10_2009_06_05.pdf,196,24,87,0,12,86,0,0,12,0,13
15_9_F_10_2009_06_06.pdf,177,12,276,0,72,228,135,0,72,50,12
15_9_F_10_2009_06_07.pdf,101,34,77,0,11,22,11,0,11,0,0
15_9_F_10_2009_06_08.pdf,172,77,56,0,0,33,45,0,0,22,34
15_9_F_10_2009_06_09.pdf,179,24,0,0,0,0,0,0,0,35,0
15_9_F_10_2009_06_10.pdf,145,12,108,0,24,60,12,0,24,12,24
15_9_F_10_2009_06_11.pdf,76,49,12,0,0,12,24,0,0,24,0
15_9_F_10_2009_06_12.pdf,25,15,0,0,0,0,1,0,0,1,0
15_9_F_10_2009_06_13.pdf,157,46,56,0,11,56,46,0,11,46,0
15_9_F_10_2009_06_14.pdf,70,13,81,0,0,50,30,0,10,0,31
15_9_F_10_2009_06_15.pdf,48,161,12,0,0,12,0,0,0,0,0
15_9_F_10_2009_06_16.pdf,0,24,0,0,0,0,0,0,0,0,0
15_9_F_11_2013_03_08.pdf,201,172,50,0,30,50,10,50,40,0,21
15_9_F_11_2013_03_09.pdf,352,107,50,0,30,50,60,30,50,61,91
15_9_F_11_2013_03_10.pdf,73,207,12,0,0,12,12,0,12,12,84
15_9_F_11_2013_03_11.pdf,24,38,0,0,0,0,0,0,0,0,25
15_9_F_11_2013_03_12.pdf,110,122,0,0,20,0,0,30,20,1,40
15_9_F_11_2013_03_13.pdf,160,173,60,0,50,60,10,80,50,50,1
15_9_F_11_2013_03_14.pdf,216,495,36,0,12,36,0,24,0,0,51
15_9_F_11_2013_03_15.pdf,54,259,36,0,9,27,18,0,9,9,28
15_9_F_11_2013_03_16.pdf,161,274,40,10,40,50,0,20,50,0,1
15_9_F_11_2013_03_17.pdf,204,153,50,0,40,50,20,10,40,30,21
15_9_F_11_2013_03_18.pdf,183,84,36,0,24,36,24,24,24,0,0
15_9_F_11_2013_03_19.pdf,222,89,77,11,11,77,0,44,11,0,1
15_9_F_11_2013_03_20.pdf,145,115,0,0,0,0,0,0,0,0,1
15_9_F_11_2013_03_21.pdf,110,100,33,0,11,44,0,0,33,0,11
15_9_F_11_2013_03_22.pdf,87,74,96,0,12,48,24,0,12,12,25
15_9_F_11_2013_03_23.pdf,184,113,66,0,22,66,11,0,22,0,0
15_9_F_11_2013_03_24.pdf,84,58,20,0,0,20,0,0,0,0,24
15_9_F_11_A_2013_05_15.pdf,52,10,10,0,10,10,0,10,10,10,0
15_9_F_11_A_2013_05_16.pdf,103,30,30,0,30,0,0,20,30,20,0
15_9_F_11_A_2013_05_17.pdf,42,1,20,0,20,0,0,10,20,20,0
15_9_F_11_A_2013_05_18.pdf,30,41,20,0,10,0,0,0,10,10,20
15_9_F_11_A_2013_05_20.pdf,32,0,10,0,10,0,0,10,10,10,0
15_9_F_11_A_2013_05_21.pdf,133,20,30,0,30,0,0,30,30,50,20
15_9_F_11_A_2013_05_22.pdf,132,22,40,0,20,0,0,10,20,10,20
15_9_F_11_A_2013_05_23.pdf,0,21,20,0,0,0,0,0,0,0,0
15_9_F_11_A_2013_05_24.pdf,104,43,30,0,20,0,0,0,20,0,15
15_9_F_11_A_2013_05_25.pdf,192,88,36,0,12,0,0,0,12,0,12
15_9_F_11_A_2013_05_26.pdf,204,75,120,0,60,0,49,0,60,75,72
15_9_F_11_A_2013_05_27.pdf,216,50,72,0,48,0,73,0,48,86,0
15_9_F_11_A_2013_05_28.pdf,110,141,0,0,0,0,0,0,0,0,0
15_9_F_11_A_2013_05_29.pdf,86,48,36,0,36,0,0,24,36,0,24
15_9_F_11_B_2013_05_29.pdf,62,0,24,0,24,0,0,24,24,12,0
15_9_F_11_B_2013_05_30.pdf,161,25,24,0,24,0,0,24,24,24,24
15_9_F_11_B_2013_05_31.pdf,168,135,22,0,22,22,0,11,22,11,11
15_9_F_11_B_2013_06_01.pdf,133,124,36,0,24,36,0,12,24,12,48
15_9_F_11_B_2013_06_02.pdf,49,25,72,0,0,84,0,24,0,0,0
15_9_F_11_B_2013_06_03.pdf,100,62,10,0,0,10,0,0,0,0,0
15_9_F_11_B_2013_06_04.pdf,0,36,81,0,0,54,72,45,0,27,18
15_9_F_11_B_2013_06_05.pdf,11,67,209,0,0,11,88,55,0,12,77
15_9_F_11_B_2013_06_06.pdf,202,47,88,0,44,55,0,22,44,11,44
15_9_F_11_B_2013_06_07.pdf,170,99,24,0,24,24,0,12,24,0,36
15_9_F_11_B_2013_06_08.pdf,255,78,88,0,55,77,0,22,55,55,0
15_9_F_11_B_2013_06_09.pdf,158,0,48,0,48,48,0,48,48,48,0
15_9_F_11_B_2013_06_10.pdf,182,0,60,0,60,60,0,60,60,60,0
15_9_F_11_B_2013_06_11.pdf,146,2,48,0,48,48,0,48,48,48,0
15_9_F_11_B_2013_06_12.pdf,147,13,60,0,60,60,0,36,60,48,12
15_9_F_11_B_2013_06_13.pdf,206,73,0,0,0,0,0,0,0,0,24
15_9_F_11_B_2013_06_14.pdf,42,5,0,0,0,0,0,0,0,0,0
15_9_F_11_B_2013_06_15.pdf,142,77,21,0,0,20,0,0,0,0,0
15_9_F_11_B_2013_06_16.pdf,82,118,130,0,20,100,40,10,30,50,30
15_9_F_11_B_2013_06_17.pdf,102,115,69,0,0,22,11,0,0,0,24
15_9_F_11_B_2013_06_18.pdf,0,0,1,0,0,0,0,0,0,20,0
15_9_F_11_B_2013_06_19.pdf,101,81,41,0,0,30,0,0,20,0,20
15_9_F_11_B_2013_06_20.pdf,156,57,179,0,22,88,11,44,44,23,22
15_9_F_11_B_2013_06_21.pdf,93,66,44,0,11,22,0,0,11,44,11
15_9_F_11_B_2013_06_22.pdf,123,146,79,0,0,44,11,11,0,11,22
15_9_F_11_B_2013_06_23.pdf,0,38,0,0,0,0,0,12,0,0,0
15_9_F_11_B_2013_06_24.pdf,12,97,0,0,0,0,0,0,0,0,0
15_9_F_11_B_2013_06_25.pdf,0,50,0,0,0,0,0,0,0,0,0
15_9_F_11_B_2013_06_26.pdf,0,69,23,0,0,0,0,22,0,0,22
15_9_F_11_B_2013_06_27.pdf,10,51,20,0,0,0,0,0,0,0,0
15_9_F_11_B_2013_06_28.pdf,0,142,20,0,0,0,0,0,0,0,30
15_9_F_11_B_2013_06_29.pdf,84,25,48,0,12,0,36,0,12,12,12
15_9_F_11_B_2013_06_30.pdf,77,45,44,0,0,0,0,0,0,0,33
15_9_F_11_B_2013_07_01.pdf,132,33,99,0,0,0,0,0,0,0,44
15_9_F_11_B_2013_07_02.pdf,60,36,0,0,0,0,0,0,0,0,0
15_9_F_11_B_2013_07_03.pdf,122,47,0,0,0,0,0,0,0,0,0
15_9_F_11_B_2013_07_04.pdf,86,109,24,0,0,0,0,0,0,0,0
15_9_F_11_B_2013_07_05.pdf,120,37,0,0,0,0,0,0,0,0,0
15_9_F_11_B_2013_07_06.pdf,33,113,209,0,0,0,0,0,0,0,132
15_9_F_11_B_2013_07_07.pdf,0,111,11,0,0,0,0,0,0,0,11
15_9_F_11_B_2013_07_08.pdf,0,20,0,0,0,0,0,0,0,0,10
15_9_F_11_B_2013_07_09.pdf,0,22,11,0,0,0,0,0,0,0,22
15_9_F_11_B_2013_07_10.pdf,11,55,44,0,0,0,0,0,0,0,33
15_9_F_11_B_2013_07_11.pdf,133,77,22,0,0,0,0,0,0,0,11
15_9_F_11_B_2013_07_12.pdf,288,96,48,0,0,0,0,0,0,0,12
15_9_F_11_B_2013_07_13.pdf,88,55,88,0,0,0,0,0,0,0,33
15_9_F_11_B_2013_07_14.pdf,20,70,20,0,0,0,0,0,0,0,10
15_9_F_11_B_2013_07_15.pdf,111,70,70,0,0,0,0,0,0,0,20
15_9_F_11_B_2013_07_16.pdf,77,33,44,0,0,0,0,0,0,0,33
15_9_F_11_B_2013_07_17.pdf,91,60,50,0,0,0,0,0,0,0,40
15_9_F_11_B_2013_07_18.pdf,158,60,72,0,0,0,0,0,0,0,0
15_9_F_11_B_2013_07_19.pdf,77,77,33,0,0,0,0,0,0,0,11
15_9_F_11_B_2013_07_20.pdf,123,90,60,0,0,0,0,0,0,0,20
15_9_F_11_B_2013_07_21.pdf,100,60,70,0,0,0,0,0,0,0,10
15_9_F_11_B_2013_07_22.pdf,10,40,10,0,0,0,0,0,0,0,20
15_9_F_11_B_2013_07_23.pdf,0,77,22,0,0,0,33,0,0,0,33
15_9_F_11_B_2013_07_24.pdf,0,0,11,0,0,0,0,0,0,0,44
15_9_F_11_B_2015_10_26.pdf,0,48,12,0,0,0,0,0,0,0,12
15_9_F_11_B_2015_10_27.pdf,24,96,24,0,0,0,0,0,0,0,24
15_9_F_11_B_2015_10_28.pdf,300,72,36,0,0,0,0,0,0,0,12
15_9_F_11_B_2015_10_29.pdf,157,12,0,0,0,0,0,0,0,0,0
15_9_F_11_B_2015_10_30.pdf,72,48,156,0,0,0,0,0,0,0,0
15_9_F_11_B_2015_10_31.pdf,132,25,72,0,0,0,0,0,0,0,0
15_9_F_11_B_2015_11_01.pdf,264,48,12,0,0,0,0,0,0,0,0
15_9_F_11_B_2015_11_02.pdf,169,60,48,0,0,0,0,0,0,0,12
15_9_F_11_B_2015_11_03.pdf,86,132,36,0,0,0,0,0,0,0,24
15_9_F_11_B_2016_04_16.pdf,0,36,12,0,0,0,0,0,0,0,12
15_9_F_11_B_2016_04_17.pdf,0,165,22,0,0,0,0,0,0,0,22
15_9_F_11_B_2016_04_18.pdf,260,100,100,0,0,0,0,0,0,0,20
15_9_F_11_B_2016_04_19.pdf,0,24,24,0,0,0,0,0,0,0,12
15_9_F_11_B_2016_04_21.pdf,0,72,36,0,0,0,0,0,0,0,36
15_9_F_11_B_2016_04_22.pdf,0,241,84,0,0,0,0,0,0,0,36
15_9_F_11_B_2016_04_23.pdf,204,109,84,0,0,0,0,0,0,0,24
15_9_F_11_B_2016_04_24.pdf,143,89,44,0,0,0,0,0,0,0,22
15_9_F_11_B_2016_09_19.pdf,11,99,11,0,0,0,0,0,0,0,11
15_9_F_11_B_2016_09_20.pdf,44,100,99,0,0,33,44,0,0,0,33
15_9_F_11_B_2016_09_21.pdf,209,133,154,0,0,0,0,0,0,0,55
15_9_F_11_B_2016_09_22.pdf,1,266,11,0,0,0,0,0,0,0,11
15_9_F_11_B_2016_09_23.pdf,68,154,66,0,0,0,0,0,0,0,11
15_9_F_11_B_2016_09_24.pdf,201,81,60,0,0,60,30,0,0,10,20
15_9_F_11_B_2016_09_25.pdf,132,159,60,0,24,60,0,0,0,0,0
15_9_F_11_B_2016_09_26.pdf,120,172,150,0,40,130,80,0,40,0,20
15_9_F_11_B_2016_09_27.pdf,156,109,108,0,24,84,36,0,24,0,13
15_9_F_11_B_2016_09_28.pdf,90,71,90,0,0,50,70,0,0,10,20
15_9_F_11_B_2016_09_29.pdf,60,121,60,0,0,70,70,0,20,10,10
15_9_F_11_B_2016_10_21.pdf,50,90,10,0,0,10,0,0,0,0,10
15_9_F_11_B_2016_10_22.pdf,0,36,0,0,0,0,0,0,0,0,0
15_9_F_11_T2_2013_03_24.pdf,292,100,110,0,66,110,0,0,66,0,0
15_9_F_11_T2_2013_03_25.pdf,343,162,140,0,120,130,0,0,120,1,0
15_9_F_11_T2_2013_03_26.pdf,121,134,24,0,12,24,0,0,12,12,0
15_9_F_11_T2_2013_03_27.pdf,0,21,0,0,0,0,0,0,0,0,0
15_9_F_11_T2_2013_03_28.pdf,0,61,0,0,0,0,0,0,0,0,0
15_9_F_11_T2_2013_03_29.pdf,60,91,0,0,0,0,0,0,0,0,0
15_9_F_11_T2_2013_03_30.pdf,202,40,90,0,40,90,40,70,0,50,0
15_9_F_11_T2_2013_03_31.pdf,142,0,40,0,10,40,40,40,0,40,0
15_9_F_11_T2_2013_04_01.pdf,2,2,0,0,0,0,0,0,0,1,0
15_9_F_11_T2_2013_04_02.pdf,214,71,60,0,0,90,20,40,60,41,0
15_9_F_11_T2_2013_04_03.pdf,24,76,0,0,0,0,0,0,0,0,0
15_9_F_11_T2_2013_04_04.pdf,62,73,10,0,0,0,0,0,0,0,10
15_9_F_11_T2_2013_04_05.pdf,160,257,12,0,0,0,0,0,0,0,0
15_9_F_11_T2_2013_04_06.pdf,40,231,80,0,0,20,50,0,0,20,10
15_9_F_11_T2_2013_04_07.pdf,23,0,11,0,0,0,0,0,0,0,0
15_9_F_11_T2_2013_04_08.pdf,70,11,10,0,0,0,0,0,0,0,0
15_9_F_11_T2_2013_04_09.pdf,60,61,10,0,0,0,0,0,0,0,0
15_9_F_11_T2_2013_04_10.pdf,0,53,31,0,0,0,0,0,0,0,31
15_9_F_11_T2_2013_04_11.pdf,0,83,0,0,0,0,0,0,0,0,10
15_9_F_11_T2_2013_04_12.pdf,84,148,36,0,0,0,0,0,0,1,24
15_9_F_11_T2_2013_04_13.pdf,205,24,60,0,60,72,0,0,60,12,0
15_9_F_11_T2_2013_04_14.pdf,89,77,99,0,66,44,0,0,66,44,11
15_9_F_11_T2_2013_04_15.pdf,72,0,50,0,20,10,0,0,20,0,0
15_9_F_11_T2_2013_04_16.pdf,50,10,20,0,10,0,0,0,10,0,0
15_9_F_11_T2_2013_04_17.pdf,110,9,54,0,36,27,0,0,36,27,0
15_9_F_11_T2_2013_04_18.pdf,40,10,10,0,0,30,0,0,10,0,0
15_9_F_11_T2_2013_04_19.pdf,154,31,100,0,50,100,11,30,90,50,20
15_9_F_11_T2_2013_04_20.pdf,101,9,36,0,27,36,0,18,36,18,0
15_9_F_11_T2_2013_04_21.pdf,192,1,60,0,60,60,0,60,60,40,0
15_9_F_11_T2_2013_04_22.pdf,151,61,40,0,40,40,0,30,40,50,30
15_9_F_11_T2_2013_04_23.pdf,96,12,24,0,0,24,0,12,0,24,0
15_9_F_11_T2_2013_04_24.pdf,179,11,22,0,0,33,0,0,0,77,0
15_9_F_11_T2_2013_04_25.pdf,91,45,72,0,0,63,45,63,0,36,27
15_9_F_11_T2_2013_04_26.pdf,46,60,33,0,0,0,0,0,0,12,33
15_9_F_11_T2_2013_04_27.pdf,190,91,55,0,33,44,11,33,33,56,11
15_9_F_11_T2_2013_04_28.pdf,121,101,0,0,0,0,0,0,0,11,0
15_9_F_11_T2_2013_04_29.pdf,206,37,48,0,36,48,0,36,48,36,0
15_9_F_11_T2_2013_04_30.pdf,266,12,60,0,60,60,0,72,60,60,0
15_9_F_11_T2_2013_05_01.pdf,146,0,48,0,36,48,0,36,36,36,0
15_9_F_11_T2_2013_05_02.pdf,183,20,60,0,60,70,10,60,60,60,30
15_9_F_11_T2_2013_05_03.pdf,160,9,45,0,45,45,0,45,45,72,0
15_9_F_11_T2_2013_05_04.pdf,182,0,60,0,60,60,0,60,60,60,0
15_9_F_11_T2_2013_05_05.pdf,161,23,30,0,20,31,0,10,30,20,10
15_9_F_11_T2_2013_05_06.pdf,155,82,40,0,10,40,0,10,10,10,10
15_9_F_11_T2_2013_05_07.pdf,180,159,36,0,0,36,0,12,12,0,24
15_9_F_11_T2_2013_05_08.pdf,20,34,10,0,0,10,0,0,10,0,10
15_9_F_11_T2_2013_05_09.pdf,200,73,41,0,10,41,0,30,20,12,12
15_9_F_11_T2_2013_05_10.pdf,170,98,12,0,0,12,0,12,0,2,0
15_9_F_11_T2_2013_05_11.pdf,191,133,88,0,22,99,132,23,22,88,0
15_9_F_11_T2_2013_05_12.pdf,82,130,31,0,0,20,0,0,0,10,0
15_9_F_11_T2_2013_05_13.pdf,178,101,66,0,0,44,44,11,11,66,0
15_9_F_11_T2_2013_05_14.pdf,159,124,24,0,0,24,0,0,12,12,0
15_9_F_11_T2_2013_05_15.pdf,99,25,36,0,0,36,0,13,24,0,6
15_9_F_12_2007_06_14.pdf,1,16,0,0,0,0,0,0,0,0,0
15_9_F_12_2007_06_15.pdf,51,271,0,0,12,24,12,12,12,1,0
15_9_F_12_2007_06_16.pdf,52,148,10,10,20,50,40,20,20,21,0
15_9_F_12_2007_06_17.pdf,99,414,60,0,0,48,24,48,0,12,13
15_9_F_12_2007_06_18.pdf,41,214,40,0,0,40,20,0,0,0,10
15_9_F_12_2007_06_19.pdf,66,206,0,0,0,0,0,11,0,0,0
15_9_F_12_2007_06_20.pdf,1,187,12,0,0,0,0,12,0,0,12
15_9_F_12_2007_06_21.pdf,14,135,0,0,0,0,0,0,0,0,0
15_9_F_12_2007_06_22.pdf,87,139,12,0,0,48,12,0,36,14,0
15_9_F_12_2007_06_23.pdf,122,254,0,0,0,12,12,0,12,14,1
15_9_F_12_2007_06_24.pdf,13,86,0,0,0,0,0,0,0,2,0
15_9_F_12_2007_06_25.pdf,14,74,0,0,0,0,0,0,0,3,0
15_9_F_12_2007_06_26.pdf,198,109,84,12,36,96,13,60,48,109,12
15_9_F_12_2007_06_27.pdf,198,24,84,0,48,84,12,48,60,96,24
15_9_F_12_2007_06_28.pdf,66,1,24,0,12,60,24,12,12,13,14
15_9_F_12_2007_06_29.pdf,125,0,84,0,84,72,24,49,84,60,12
15_9_F_12_2007_06_30.pdf,137,26,48,0,36,60,24,48,72,25,0
15_9_F_12_2007_07_01.pdf,111,53,72,0,60,72,24,36,60,73,0
15_9_F_12_2007_07_02.pdf,11,135,33,0,0,0,0,77,0,0,0
15_9_F_12_2007_07_03.pdf,0,24,0,0,12,0,0,12,0,0,1
15_9_F_12_2007_07_04.pdf,12,38,0,0,0,0,0,0,0,0,1
15_9_F_12_2007_07_05.pdf,132,44,80,0,20,60,70,0,30,20,10
15_9_F_12_2007_07_06.pdf,86,64,54,0,9,54,54,0,9,18,0
15_9_F_12_2007_07_07.pdf,122,96,0,0,12,96,24,60,72,12,0
15_9_F_12_2007_07_08.pdf,221,1,24,0,36,96,60,84,48,0,12
15_9_F_12_2007_07_09.pdf,122,1,40,0,40,60,40,40,20,2,0
15_9_F_12_2007_07_10.pdf,22,33,11,0,22,44,44,11,44,45,0
15_9_F_12_2007_07_11.pdf,242,24,24,0,96,156,72,72,120,2,12
15_9_F_12_2007_07_12.pdf,188,56,0,0,55,77,33,11,77,33,0
15_9_F_12_2007_07_13.pdf,156,84,0,0,0,12,24,12,0,24,0
15_9_F_12_2007_07_14.pdf,230,12,0,0,0,12,0,24,0,0,0
15_9_F_12_2007_07_15.pdf,30,103,0,0,0,50,20,40,0,20,0
15_9_F_12_2007_07_16.pdf,12,194,0,0,0,12,12,12,0,0,0
15_9_F_12_2007_07_17.pdf,0,60,0,0,0,0,0,0,0,0,0
15_9_F_12_2007_07_18.pdf,12,74,1,0,0,0,0,37,0,0,13
15_9_F_12_2007_07_19.pdf,1,134,0,0,0,0,0,0,0,1,23
15_9_F_12_2007_07_20.pdf,34,123,0,0,0,11,0,22,11,0,11
15_9_F_12_2007_07_21.pdf,192,181,36,0,24,84,0,36,36,1,0
15_9_F_12_2007_07_22.pdf,122,77,88,0,33,154,33,33,44,22,0
15_9_F_12_2007_07_23.pdf,143,52,20,0,20,40,0,30,30,30,12
15_9_F_12_2007_07_24.pdf,90,50,20,0,20,50,0,20,20,0,11
15_9_F_12_2007_07_25.pdf,82,112,40,0,40,70,0,40,50,0,1
15_9_F_12_2007_07_26.pdf,73,70,30,0,30,40,10,30,40,0,10
15_9_F_12_2007_07_27.pdf,111,105,30,0,30,70,0,30,40,0,20
15_9_F_12_2007_07_28.pdf,124,43,30,0,20,40,0,30,30,0,0
15_9_F_12_2007_07_29.pdf,231,194,0,0,0,96,24,12,84,24,0
15_9_F_12_2007_07_30.pdf,184,255,24,0,0,36,0,0,12,0,0
15_9_F_12_2007_07_31.pdf,278,87,96,0,72,156,24,84,120,0,0
15_9_F_12_2007_08_01.pdf,228,98,0,0,0,60,48,36,48,12,0
15_9_F_12_2007_08_02.pdf,56,132,0,0,0,22,0,11,0,0,0
15_9_F_12_2007_08_03.pdf,86,14,12,0,0,24,0,24,0,0,0
15_9_F_12_2007_08_04.pdf,113,40,60,0,0,49,0,73,0,0,0
15_9_F_12_2007_08_05.pdf,109,61,72,0,0,84,0,60,0,12,0
15_9_F_12_2007_08_06.pdf,22,137,143,0,0,88,66,44,0,33,22
15_9_F_12_2007_08_07.pdf,1,241,24,0,0,12,12,0,0,15,12
15_9_F_12_2007_08_08.pdf,2,103,44,0,0,11,0,0,0,3,11
15_9_F_12_2007_08_09.pdf,124,112,12,0,0,12,0,12,0,3,0
15_9_F_12_2007_08_10.pdf,89,199,24,0,0,12,0,12,0,3,0
15_9_F_12_2007_08_11.pdf,126,49,36,0,12,36,0,12,12,15,0
15_9_F_12_2007_08_12.pdf,136,34,77,0,55,66,0,99,66,80,11
15_9_F_12_2007_08_13.pdf,221,60,84,0,48,84,0,84,72,48,0
15_9_F_12_2007_08_14.pdf,196,62,48,0,48,48,0,48,48,48,0
